timestamp_iso,elapsed_s,frame_idx,face_detected,shoulder_detected,cheek_distance,eye_distance,face_vertical_length,shoulder_width,vh_ratio,cheek_eye_ratio,shoulder_tilt_deg,eye_line_tilt,face_center_x,face_center_y,avg_face_conf,avg_shoulder_conf
2026-05-21T16:49:55.503,0.0,0,True,False,,,,,,,,,0.501563,0.791667,1.0,
2026-05-21T16:49:55.690,0.041,1,False,False,,,,,,,,,,,,
2026-05-21T16:49:55.887,0.228,2,True,False,,,,,,,,,0.501571,0.792087,1.0,
2026-05-21T16:49:56.093,0.424,3,True,False,,,,,,,,,0.501579,0.79268,1.0,
2026-05-21T16:49:56.297,0.631,4,True,False,,,,,,,,,0.501586,0.793422,1.0,
2026-05-21T16:49:56.491,0.835,5,True,False,,,,,,,,,0.501592,0.794281,1.0,
2026-05-21T16:49:56.688,1.028,6,True,False,,,,,,,,,0.501596,0.795242,1.0,
2026-05-21T16:49:56.877,1.225,7,True,False,,,,,,,,,0.501598,0.796279,1.0,
2026-05-21T16:49:57.090,1.416,8,True,False,,,,,,,,,0.501599,0.797397,1.0,
2026-05-21T16:49:57.271,1.628,9,True,False,,,,,,,,,0.501598,0.798549,1.0,
2026-05-21T16:49:57.484,1.809,10,True,False,,,,,,,,,0.501595,0.799761,1.0,
2026-05-21T16:49:57.673,2.022,11,True,False,,,,,,,,,0.50159,0.800994,1.0,
2026-05-21T16:49:57.884,2.211,12,True,False,,,,,,,,,0.501586,0.802267,1.0,
2026-05-21T16:49:58.076,2.422,13,True,False,,,,,,,,,0.501581,0.803552,1.0,
2026-05-21T16:49:58.262,2.613,14,True,False,,,,,,,,,0.501579,0.804838,1.0,
2026-05-21T16:49:58.473,2.8,15,True,False,,,,,,,,,0.501578,0.806145,1.0,
2026-05-21T16:49:58.669,3.011,16,True,False,,,,,,,,,0.501579,0.807448,1.0,
2026-05-21T16:49:58.875,3.207,17,True,False,,,,,,,,,0.501581,0.808753,1.0,
2026-05-21T16:49:59.069,3.413,18,True,False,,,,,,,,,0.501584,0.810046,1.0,
2026-05-21T16:49:59.270,3.607,19,True,False,,,,,,,,,0.501588,0.811331,1.0,
2026-05-21T16:49:59.466,3.808,20,True,False,,,,,,,,,0.501593,0.812603,1.0,
2026-05-21T16:49:59.657,4.004,21,True,False,,,,,,,,,0.5016,0.813859,1.0,
2026-05-21T16:49:59.872,4.195,22,True,False,,,,,,,,,0.501605,0.815114,1.0,
2026-05-21T16:50:00.056,4.41,23,True,False,,,,,,,,,0.50161,0.816349,1.0,
2026-05-21T16:50:00.265,4.595,24,True,False,,,,,,,,,0.501615,0.817582,1.0,
2026-05-21T16:50:00.463,4.803,25,True,False,,,,,,,,,0.501621,0.818803,1.0,
2026-05-21T16:50:00.654,5.0,26,True,False,,,,,,,,,0.501629,0.820005,1.0,
2026-05-21T16:50:00.861,5.191,27,True,False,,,,,,,,,0.501635,0.821197,1.0,
2026-05-21T16:50:01.053,5.399,28,True,False,,,,,,,,,0.50164,0.822366,1.0,
2026-05-21T16:50:01.259,5.591,29,True,False,,,,,,,,,0.501644,0.823526,1.0,
2026-05-21T16:50:01.453,5.797,30,True,False,,,,,,,,,0.501649,0.824665,1.0,
2026-05-21T16:50:01.644,5.991,31,True,False,,,,,,,,,0.501654,0.825778,1.0,
2026-05-21T16:50:01.852,6.184,32,True,False,,,,,,,,,0.501658,0.826883,1.0,
2026-05-21T16:50:02.041,6.39,33,True,False,,,,,,,,,0.501662,0.827968,1.0,
2026-05-21T16:50:02.252,6.579,34,True,False,,,,,,,,,0.501663,0.829047,1.0,
2026-05-21T16:50:02.446,6.79,35,True,False,,,,,,,,,0.501665,0.830107,1.0,
2026-05-21T16:50:02.651,6.984,36,True,False,,,,,,,,,0.501668,0.831156,1.0,
2026-05-21T16:50:02.843,7.189,37,True,False,,,,,,,,,0.50167,0.832188,1.0,
2026-05-21T16:50:03.033,7.381,38,True,False,,,,,,,,,0.501672,0.833202,1.0,
2026-05-21T16:50:03.244,7.57,39,True,False,,,,,,,,,0.501673,0.834213,1.0,
2026-05-21T16:50:03.433,7.782,40,True,False,,,,,,,,,0.501674,0.835203,1.0,
2026-05-21T16:50:03.644,7.97,41,True,False,,,,,,,,,0.501675,0.836189,1.0,
2026-05-21T16:50:03.836,8.182,42,True,False,,,,,,,,,0.501675,0.837159,1.0,
2026-05-21T16:50:04.028,8.374,43,True,False,,,,,,,,,0.501678,0.83811,1.0,
2026-05-21T16:50:04.231,8.566,44,True,False,,,,,,,,,0.501683,0.839051,1.0,
2026-05-21T16:50:04.423,8.769,45,True,False,,,,,,,,,0.501687,0.839971,1.0,
2026-05-21T16:50:04.637,8.961,46,True,False,,,,,,,,,0.501692,0.840888,1.0,
2026-05-21T16:50:04.839,9.175,47,True,False,,,,,,,,,0.501697,0.841791,1.0,
2026-05-21T16:50:05.017,9.377,48,True,False,,,,,,,,,0.501702,0.842668,1.0,
2026-05-21T16:50:05.228,9.554,49,True,False,,,,,,,,,0.501708,0.843541,1.0,
2026-05-21T16:50:05.415,9.766,50,True,False,,,,,,,,,0.501716,0.84439,1.0,
2026-05-21T16:50:05.627,9.953,51,True,False,,,,,,,,,0.501723,0.845232,1.0,
