timestamp_iso,elapsed_s,frame_idx,face_detected,shoulder_detected,cheek_distance,eye_distance,face_vertical_length,shoulder_width,vh_ratio,cheek_eye_ratio,shoulder_tilt_deg,eye_line_tilt,face_center_x,face_center_y,avg_face_conf,avg_shoulder_conf
2026-05-21T16:49:03.648,1.968,11,True,True,0.206922,0.135082,0.370299,0.425767,2.741286,1.531822,-0.7651,-1.234,0.520828,0.489273,1.0,0.9856
2026-05-21T16:49:03.834,2.16,12,True,True,0.206898,0.135062,0.372825,0.425586,2.760399,1.531875,-0.7687,-1.244,0.520692,0.490668,1.0,0.9609
2026-05-21T16:49:04.043,2.345,13,True,True,0.206872,0.135039,0.374548,0.425389,2.773617,1.531941,-0.7725,-1.2541,0.520552,0.492092,1.0,0.9884
2026-05-21T16:49:04.230,2.555,14,True,True,0.206845,0.135014,0.375798,0.425181,2.783388,1.53202,-0.7767,-1.2645,0.520411,0.493515,1.0,0.925
2026-05-21T16:49:04.441,2.742,15,True,True,0.206815,0.134987,0.376849,0.424965,2.791744,1.532111,-0.7813,-1.2753,0.52027,0.494956,1.0,0.9972
2026-05-21T16:49:04.631,2.954,16,True,False,,,,,,,,,0.520131,0.496394,1.0,0.5215
2026-05-21T16:49:04.824,3.143,17,True,True,0.206777,0.134951,0.377301,0.424451,2.795843,1.532237,-0.7852,-1.2882,0.519994,0.49783,1.0,0.9826
2026-05-21T16:49:05.036,3.335,18,True,True,0.206738,0.134914,0.377466,0.423858,2.797827,1.532368,-0.7885,-1.301,0.519859,0.499279,1.0,0.9544
2026-05-21T16:49:05.228,3.547,19,True,True,0.206698,0.134876,0.377598,0.423216,2.799588,1.532504,-0.7849,-1.3135,0.519726,0.500711,1.0,0.9984
2026-05-21T16:49:05.433,3.739,20,True,True,0.206658,0.134838,0.377285,0.422551,2.798066,1.532643,-0.7818,-1.3258,0.519594,0.502136,1.0,0.9974
2026-05-21T16:49:05.626,3.944,21,True,True,0.206618,0.134799,0.377014,0.421883,2.796868,1.532789,-0.7792,-1.3377,0.519464,0.503541,1.0,0.9855
2026-05-21T16:49:05.841,4.137,22,True,True,0.206578,0.134759,0.376569,0.421226,2.794388,1.532944,-0.7794,-1.3492,0.519335,0.504948,1.0,0.9976
2026-05-21T16:49:06.026,4.353,23,True,True,0.206539,0.134719,0.375773,0.420592,2.789305,1.533105,-0.7823,-1.3604,0.51921,0.506325,1.0,0.9962
2026-05-21T16:49:06.236,4.537,24,True,True,0.206499,0.134679,0.37489,0.419985,2.78358,1.533271,-0.7871,-1.3711,0.519087,0.507694,1.0,0.956
2026-05-21T16:49:06.424,4.747,25,True,True,0.206461,0.134639,0.373937,0.419409,2.77733,1.533441,-0.793,-1.3814,0.518968,0.509033,1.0,0.9634
2026-05-21T16:49:06.619,4.936,26,True,True,0.206423,0.134599,0.372926,0.418867,2.770648,1.533615,-0.7992,-1.3913,0.518854,0.510352,1.0,0.9938
2026-05-21T16:49:06.825,5.13,27,True,True,0.206385,0.134559,0.372078,0.418361,2.765171,1.533788,-0.8055,-1.4005,0.518742,0.511658,1.0,0.8934
2026-05-21T16:49:07.038,5.337,28,True,True,0.206347,0.13452,0.370743,0.417885,2.756049,1.533951,-0.8116,-1.4095,0.518632,0.512965,1.0,0.9902
2026-05-21T16:49:07.210,5.55,29,True,True,0.206309,0.134482,0.369417,0.417431,2.746967,1.534105,-0.818,-1.4182,0.518528,0.514228,1.0,0.9309
2026-05-21T16:49:07.420,5.721,30,True,True,0.206272,0.134445,0.3681,0.416995,2.737931,1.534254,-0.8254,-1.4265,0.518425,0.515484,1.0,0.9175
2026-05-21T16:49:07.610,5.931,31,True,True,0.206236,0.134408,0.367003,0.416581,2.73052,1.534402,-0.8339,-1.4343,0.518324,0.516711,1.0,0.9032
2026-05-21T16:49:07.834,6.121,32,True,True,0.206199,0.134371,0.365884,0.416188,2.722943,1.534552,-0.8435,-1.4415,0.518223,0.517939,1.0,0.9899
2026-05-21T16:49:08.013,6.345,33,True,True,0.206163,0.134334,0.364752,0.41582,2.715266,1.534704,-0.8542,-1.448,0.518127,0.519132,1.0,0.9968
2026-05-21T16:49:08.218,6.524,34,True,True,0.206127,0.134297,0.363612,0.41548,2.707517,1.534856,-0.8658,-1.4537,0.518032,0.520312,1.0,0.9973
2026-05-21T16:49:08.408,6.729,35,True,True,0.206091,0.13426,0.362676,0.415167,2.701286,1.535009,-0.8776,-1.4586,0.517939,0.521467,1.0,0.9922
2026-05-21T16:49:08.600,6.92,36,True,True,0.206056,0.134225,0.361499,0.414873,2.693233,1.535154,-0.8892,-1.4629,0.517848,0.522605,1.0,0.9664
2026-05-21T16:49:08.814,7.111,37,True,True,0.206021,0.13419,0.360325,0.414601,2.685186,1.535294,-0.9005,-1.467,0.51776,0.523737,1.0,0.9997
2026-05-21T16:49:09.002,7.325,38,True,True,0.205987,0.134156,0.35916,0.414342,2.677179,1.53543,-0.9113,-1.471,0.517675,0.524843,1.0,0.9969
2026-05-21T16:49:09.209,7.513,39,True,True,0.205954,0.134123,0.358004,0.414091,2.669226,1.535562,-0.9219,-1.4749,0.517591,0.525939,1.0,0.9222
2026-05-21T16:49:09.401,7.721,40,True,True,0.20592,0.13409,0.356858,0.413849,2.661338,1.535692,-0.9323,-1.4789,0.517508,0.52701,1.0,0.9937
2026-05-21T16:49:09.591,7.913,41,True,True,0.205887,0.134057,0.355725,0.413618,2.653529,1.535817,-0.942,-1.4826,0.517426,0.528056,1.0,0.9986
2026-05-21T16:49:09.804,8.103,42,True,True,0.205855,0.134025,0.354812,0.413401,2.647349,1.535938,-0.951,-1.486,0.517345,0.529096,1.0,0.9987
2026-05-21T16:49:09.992,8.315,43,True,True,0.205822,0.133994,0.353882,0.413199,2.641031,1.536054,-0.9589,-1.4889,0.517265,0.530114,1.0,0.9952
2026-05-21T16:49:10.206,8.504,44,True,True,0.205788,0.133962,0.352938,0.413009,2.634607,1.536165,-0.9658,-1.4914,0.517185,0.531126,1.0,0.9839
2026-05-21T16:49:10.392,8.718,45,True,True,0.205755,0.133931,0.351988,0.41283,2.628121,1.536273,-0.9718,-1.4933,0.517107,0.532113,1.0,0.9905
2026-05-21T16:49:10.603,8.904,46,True,True,0.205722,0.133901,0.351032,0.412659,2.621584,1.536376,-0.9774,-1.4947,0.51703,0.533093,1.0,0.9504
2026-05-21T16:49:10.799,9.114,47,True,True,0.205689,0.133872,0.350074,0.412494,2.614998,1.536464,-0.9828,-1.4958,0.516953,0.534062,1.0,0.9966
2026-05-21T16:49:11.002,9.311,48,True,True,0.205656,0.133843,0.349324,0.412336,2.609944,1.536541,-0.9884,-1.4968,0.516878,0.535019,1.0,0.9828
2026-05-21T16:49:11.196,9.513,49,True,True,0.205624,0.133816,0.348128,0.412174,2.601541,1.536612,-0.9947,-1.4977,0.516803,0.535961,1.0,0.9785
2026-05-21T16:49:11.403,9.707,50,True,True,0.205591,0.133789,0.347388,0.412,2.596532,1.53668,-1.0017,-1.4987,0.51673,0.536893,1.0,0.9835
2026-05-21T16:49:11.596,9.914,51,True,True,0.205559,0.133763,0.346621,0.41182,2.591298,1.536737,-1.0095,-1.4996,0.516658,0.537809,1.0,0.9943
