timestamp_iso,elapsed_s,frame_idx,face_detected,shoulder_detected,cheek_distance,eye_distance,face_vertical_length,shoulder_width,vh_ratio,cheek_eye_ratio,shoulder_tilt_deg,eye_line_tilt,face_center_x,face_center_y,avg_face_conf,avg_shoulder_conf
2026-05-21T16:41:51.037,0.002,0,True,False,,,,,,,,,0.497656,0.788889,1.0,
2026-05-21T16:41:51.078,0.094,1,False,False,,,,,,,,,,,,
2026-05-21T16:41:51.249,0.135,2,False,False,,,,,,,,,,,,
2026-05-21T16:41:51.446,0.307,3,False,False,,,,,,,,,,,,
2026-05-21T16:41:51.654,0.503,4,False,False,,,,,,,,,,,,
2026-05-21T16:41:51.841,0.711,5,False,False,,,,,,,,,,,,
2026-05-21T16:41:52.032,0.898,6,False,False,,,,,,,,,,,,
2026-05-21T16:41:52.252,1.089,7,False,False,,,,,,,,,,,,
2026-05-21T16:41:52.437,1.309,8,False,False,,,,,,,,,,,,
2026-05-21T16:41:52.643,1.494,9,False,False,,,,,,,,,,,,
2026-05-21T16:41:52.841,1.7,10,False,False,,,,,,,,,,,,
2026-05-21T16:41:53.043,1.898,11,False,False,,,,,,,,,,,,
2026-05-21T16:41:53.235,2.1,12,False,False,,,,,,,,,,,,
2026-05-21T16:41:53.424,2.292,13,False,False,,,,,,,,,,,,
2026-05-21T16:41:53.636,2.481,14,False,False,,,,,,,,,,,,
2026-05-21T16:41:53.825,2.693,15,False,False,,,,,,,,,,,,
2026-05-21T16:41:54.036,2.882,16,False,False,,,,,,,,,,,,
2026-05-21T16:41:54.233,3.093,17,False,False,,,,,,,,,,,,
2026-05-21T16:41:54.432,3.29,18,False,False,,,,,,,,,,,,
2026-05-21T16:41:54.627,3.489,19,False,False,,,,,,,,,,,,
2026-05-21T16:41:54.816,3.684,20,False,False,,,,,,,,,,,,
2026-05-21T16:41:55.026,3.873,21,False,False,,,,,,,,,,,,
2026-05-21T16:41:55.218,4.083,22,False,False,,,,,,,,,,,,
2026-05-21T16:41:55.427,4.275,23,False,False,,,,,,,,,,,,
2026-05-21T16:41:55.620,4.484,24,False,False,,,,,,,,,,,,
2026-05-21T16:41:55.813,4.678,25,False,False,,,,,,,,,,,,
2026-05-21T16:41:56.019,4.87,26,False,False,,,,,,,,,,,,
