timestamp_iso,elapsed_s,frame_idx,face_detected,shoulder_detected,cheek_distance,eye_distance,face_vertical_length,shoulder_width,vh_ratio,cheek_eye_ratio,shoulder_tilt_deg,eye_line_tilt,face_center_x,face_center_y,avg_face_conf,avg_shoulder_conf
2026-05-21T16:43:15.674,0.003,0,True,True,0.242973,0.159399,0.322246,0.46108,2.021628,1.524303,-3.6268,-0.9985,0.517969,0.333333,1.0,0.9954
2026-05-21T16:43:15.713,0.049,1,False,True,,,,,,,,,,,,0.9541
2026-05-21T16:43:15.883,0.088,2,True,True,0.242968,0.159396,0.346762,0.461072,2.175474,1.524304,-3.6254,-0.9974,0.517978,0.333753,1.0,0.9833
2026-05-21T16:43:16.076,0.258,3,True,True,0.242955,0.159388,0.367473,0.461054,2.305529,1.524304,-3.6228,-0.9949,0.517996,0.334527,1.0,0.907
2026-05-21T16:43:16.283,0.451,4,True,True,0.242933,0.159373,0.384895,0.461022,2.41506,1.524303,-3.6188,-0.9907,0.518019,0.335629,1.0,0.9694
2026-05-21T16:43:16.473,0.658,5,True,True,0.242899,0.159351,0.399483,0.460976,2.506941,1.524303,-3.6137,-0.9846,0.518048,0.336977,1.0,0.9937
2026-05-21T16:43:16.683,0.848,6,True,True,0.242853,0.159321,0.411625,0.460913,2.583623,1.524304,-3.6055,-0.9767,0.518081,0.338563,1.0,0.9884
2026-05-21T16:43:16.883,1.058,7,True,True,0.242795,0.159282,0.421656,0.460832,2.647223,1.524304,-3.5942,-0.9668,0.518115,0.340322,1.0,0.8644
2026-05-21T16:43:17.091,1.258,8,True,True,0.242724,0.159236,0.42987,0.460728,2.699577,1.524302,-3.5791,-0.9552,0.518152,0.342237,1.0,0.9808
2026-05-21T16:43:17.274,1.467,9,True,True,0.242641,0.159182,0.436528,0.460599,2.742316,1.524297,-3.5605,-0.942,0.518189,0.344225,1.0,0.8818
2026-05-21T16:43:17.480,1.648,10,True,True,0.242546,0.159121,0.441845,0.460446,2.776787,1.52429,-3.5382,-0.9273,0.518227,0.346313,1.0,0.9791
2026-05-21T16:43:17.677,1.855,11,True,True,0.242441,0.159053,0.446222,0.460274,2.805489,1.524279,-3.5123,-0.9113,0.518266,0.348456,1.0,0.9879
2026-05-21T16:43:17.866,2.052,12,True,True,0.242327,0.15898,0.449586,0.460085,2.827949,1.524266,-3.4828,-0.8941,0.518305,0.350629,1.0,0.977
2026-05-21T16:43:18.075,2.241,13,True,True,0.242204,0.158901,0.452081,0.459883,2.845058,1.524249,-3.4504,-0.8759,0.518346,0.352856,1.0,0.9879
2026-05-21T16:43:18.263,2.45,14,True,True,0.242073,0.158817,0.453838,0.459668,2.857617,1.524229,-3.4158,-0.8568,0.518388,0.355087,1.0,0.8369
2026-05-21T16:43:18.458,2.638,15,True,True,0.241936,0.158729,0.454965,0.459444,2.8663,1.524207,-3.3788,-0.8369,0.51843,0.357322,1.0,0.9918
2026-05-21T16:43:18.665,2.833,16,True,True,0.241793,0.158637,0.455556,0.459214,2.871681,1.524186,-3.3404,-0.8165,0.518472,0.359571,1.0,0.9932
2026-05-21T16:43:18.859,3.039,17,True,True,0.241645,0.158542,0.455693,0.458982,2.874264,1.524164,-3.3012,-0.7956,0.518515,0.361808,1.0,0.99
2026-05-21T16:43:19.064,3.234,18,True,True,0.241492,0.158445,0.455445,0.458748,2.874478,1.524142,-3.2617,-0.7744,0.51856,0.364044,1.0,0.9929
2026-05-21T16:43:19.269,3.439,19,True,True,0.241336,0.158344,0.455081,0.458512,2.873996,1.52412,-3.222,-0.7528,0.518608,0.366272,1.0,0.9921
2026-05-21T16:43:19.466,3.644,20,True,True,0.241176,0.158242,0.45441,0.458274,2.871618,1.524098,-3.182,-0.7314,0.518657,0.368476,1.0,0.9847
2026-05-21T16:43:19.658,3.841,21,True,True,0.241015,0.158138,0.453277,0.458033,2.866335,1.524076,-3.1413,-0.7102,0.518706,0.370655,1.0,0.9677
2026-05-21T16:43:19.850,4.033,22,True,True,0.240852,0.158034,0.452174,0.457788,2.861252,1.524054,-3.1001,-0.6894,0.518756,0.372807,1.0,0.9916
2026-05-21T16:43:20.059,4.225,23,True,True,0.240687,0.157928,0.450679,0.45754,2.853702,1.524034,-3.0586,-0.6693,0.518806,0.374946,1.0,0.9721
2026-05-21T16:43:20.246,4.433,24,True,True,0.240522,0.157821,0.449068,0.457288,2.84542,1.524016,-3.0167,-0.6498,0.518853,0.377033,1.0,0.9817
2026-05-21T16:43:20.458,4.62,25,True,True,0.240357,0.157715,0.447362,0.457038,2.836528,1.523998,-2.9742,-0.6311,0.518901,0.379108,1.0,0.9858
2026-05-21T16:43:20.654,4.833,26,True,True,0.240191,0.157608,0.445581,0.456791,2.827151,1.52398,-2.932,-0.6131,0.518947,0.381144,1.0,0.9854
2026-05-21T16:43:20.841,5.029,27,True,True,0.240025,0.157501,0.443745,0.456546,2.817409,1.523957,-2.8903,-0.5959,0.518993,0.383132,1.0,0.9907
2026-05-21T16:43:21.048,5.216,28,True,True,0.239859,0.157395,0.441865,0.456304,2.807361,1.523932,-2.8491,-0.5794,0.519038,0.3851,1.0,0.9865
2026-05-21T16:43:21.239,5.422,29,True,True,0.239694,0.15729,0.439954,0.456065,2.797092,1.523902,-2.8083,-0.5635,0.519083,0.387026,1.0,0.9893
2026-05-21T16:43:21.452,5.613,30,True,True,0.23953,0.157186,0.438021,0.455831,2.786652,1.523869,-2.7679,-0.5479,0.519127,0.388936,1.0,0.9918
2026-05-21T16:43:21.642,5.828,31,True,True,0.239367,0.157082,0.436284,0.455599,2.777423,1.523831,-2.7282,-0.5326,0.51917,0.390801,1.0,0.9798
2026-05-21T16:43:21.835,6.017,32,True,True,0.239205,0.15698,0.434512,0.45537,2.767943,1.52379,-2.6893,-0.5174,0.519211,0.392629,1.0,0.9875
2026-05-21T16:43:22.038,6.21,33,True,True,0.239044,0.156879,0.432715,0.455144,2.758274,1.523749,-2.6509,-0.5022,0.519252,0.394436,1.0,0.9907
2026-05-21T16:43:22.245,6.413,34,True,True,0.238886,0.15678,0.430483,0.454922,2.745784,1.523705,-2.6129,-0.4874,0.51929,0.396233,1.0,0.9944
2026-05-21T16:43:22.444,6.62,35,True,True,0.23873,0.156682,0.4283,0.454704,2.733566,1.523659,-2.5755,-0.4728,0.519329,0.398004,1.0,0.9658
2026-05-21T16:43:22.635,6.819,36,True,True,0.238576,0.156586,0.426166,0.45449,2.721612,1.523612,-2.5386,-0.4587,0.519368,0.399732,1.0,0.9867
2026-05-21T16:43:22.844,7.01,37,True,True,0.238425,0.156492,0.424287,0.454277,2.711236,1.523563,-2.5023,-0.4452,0.519405,0.401435,1.0,0.9866
2026-05-21T16:43:23.035,7.218,38,True,True,0.238276,0.156399,0.422213,0.454065,2.699583,1.523513,-2.4664,-0.4319,0.519442,0.403094,1.0,0.9767
2026-05-21T16:43:23.238,7.41,39,True,True,0.238129,0.156308,0.420188,0.453851,2.68821,1.523465,-2.4319,-0.4191,0.519478,0.404725,1.0,0.962
2026-05-21T16:43:23.431,7.613,40,True,True,0.237983,0.156218,0.418417,0.453634,2.678416,1.523406,-2.3989,-0.4064,0.519514,0.406325,1.0,0.986
2026-05-21T16:43:23.620,7.806,41,True,True,0.23784,0.15613,0.416452,0.453415,2.667339,1.523341,-2.3674,-0.394,0.519549,0.407889,1.0,0.9631
2026-05-21T16:43:23.835,7.997,42,True,True,0.237697,0.156044,0.414533,0.453197,2.656517,1.523272,-2.3364,-0.3818,0.519586,0.40943,1.0,0.9941
